Twitter_User_Name,Twitter_Account,Twitter_User_Description,Tweet_id,Tweet_created_at,Tweet_text
Michel Boyer,BoyerMichel,National Correspondent reporting for @CTVNews IG: https://t.co/hScnT0Q4TT Facebook: https://t.co/T99phgZ5SH,1072628232812457987,2018-12-11 23:04:33,b'BREAKING: Huawei exec Meng Wanzhou granted bail https://t.co/BNVGPnusjF'
Michel Boyer,BoyerMichel,National Correspondent reporting for @CTVNews IG: https://t.co/hScnT0Q4TT Facebook: https://t.co/T99phgZ5SH,1072617925742350337,2018-12-11 22:23:36,b'RT @MrLeslieRoberts: How to Foster Empathy in Children. EQ is just as important as IQ. #empathy #parenting #raisingkids #EmotionalIntellige\xe2\x80\xa6'
Michel Boyer,BoyerMichel,National Correspondent reporting for @CTVNews IG: https://t.co/hScnT0Q4TT Facebook: https://t.co/T99phgZ5SH,1072617354134212608,2018-12-11 22:21:20,b'RT @MelanieNagyCTV: Judge now going over allegations against #MengWanzhou .It is alleged #Huawei used #Skycom as an unofficial subsidiary t\xe2\x80\xa6'
Michel Boyer,BoyerMichel,National Correspondent reporting for @CTVNews IG: https://t.co/hScnT0Q4TT Facebook: https://t.co/T99phgZ5SH,1072617347591098368,2018-12-11 22:21:18,b'RT @MelanieNagyCTV: Judge says \xe2\x80\x9cMeng was arrested on a provisional warrant\xe2\x80\x9d and the requesting State (US) has not yet completed documentati\xe2\x80\xa6'
Michel Boyer,BoyerMichel,National Correspondent reporting for @CTVNews IG: https://t.co/hScnT0Q4TT Facebook: https://t.co/T99phgZ5SH,1072572045584752641,2018-12-11 19:21:17,b'BREAKING: CTV News has learned Canada is considering increasing travel risk levels to China for Canadians. Primary\xe2\x80\xa6 https://t.co/NqJMGGbjfg'
Michel Boyer,BoyerMichel,National Correspondent reporting for @CTVNews IG: https://t.co/hScnT0Q4TT Facebook: https://t.co/T99phgZ5SH,1072520270366294017,2018-12-11 15:55:33,"b""RT @MaryNersessian: We're looking for freelance writers to work for the @CTVNews digital team. Do you have experience working at an online\xe2\x80\xa6"""
Michel Boyer,BoyerMichel,National Correspondent reporting for @CTVNews IG: https://t.co/hScnT0Q4TT Facebook: https://t.co/T99phgZ5SH,1072498312610234368,2018-12-11 14:28:18,b'RT @MakeAWishEO: Aiden has arrived at the airport for a VIP tour with @RCMP_Nat_Div of the airplane the prime minister flies in. #PMAidenWi\xe2\x80\xa6'
Michel Boyer,BoyerMichel,National Correspondent reporting for @CTVNews IG: https://t.co/hScnT0Q4TT Facebook: https://t.co/T99phgZ5SH,1072497723209859073,2018-12-11 14:25:57,b'BREAKING: @CrisisGroup says its North East Asia Senior Advisor (and former Cdn diplomat) @MichaelKovrig has been de\xe2\x80\xa6 https://t.co/NqbG3r8t0p'
Michel Boyer,BoyerMichel,National Correspondent reporting for @CTVNews IG: https://t.co/hScnT0Q4TT Facebook: https://t.co/T99phgZ5SH,1072113661920055296,2018-12-10 12:59:50,b'Five reasons to feel great about Canada right now /via @globeandmail https://t.co/CxATUCdB32'
Michel Boyer,BoyerMichel,National Correspondent reporting for @CTVNews IG: https://t.co/hScnT0Q4TT Facebook: https://t.co/T99phgZ5SH,1071051876332986368,2018-12-07 14:40:41,"b'We just heard from @FordNation\'s office who says it is ""categorically false"" the Ontario Premier tried to talk othe\xe2\x80\xa6 https://t.co/fHkCTZq77c'"
Andrew McMahon,andrewmcmahon,New album Upside Down Flowers ft. Ohio out now: https://t.co/SBojvVZOfF Upcoming tour dates: https://t.co/GPf5mr5ceV,1072678228123414528,2018-12-12 02:23:13,b'Taking Cecilia dress shopping - Serious business https://t.co/nmFHGdBLjt'
Andrew McMahon,andrewmcmahon,New album Upside Down Flowers ft. Ohio out now: https://t.co/SBojvVZOfF Upcoming tour dates: https://t.co/GPf5mr5ceV,1072376545472405504,2018-12-11 06:24:26,b'@imaqineqrande Thank u!'
Andrew McMahon,andrewmcmahon,New album Upside Down Flowers ft. Ohio out now: https://t.co/SBojvVZOfF Upcoming tour dates: https://t.co/GPf5mr5ceV,1072376408289230849,2018-12-11 06:23:54,b'@ericsnewman Messaged them for you. It will get sorted'
Andrew McMahon,andrewmcmahon,New album Upside Down Flowers ft. Ohio out now: https://t.co/SBojvVZOfF Upcoming tour dates: https://t.co/GPf5mr5ceV,1072376047126097921,2018-12-11 06:22:28,b'@_thisismyword_ Both. This was a big record for me then and still is to this day.'
Andrew McMahon,andrewmcmahon,New album Upside Down Flowers ft. Ohio out now: https://t.co/SBojvVZOfF Upcoming tour dates: https://t.co/GPf5mr5ceV,1072375628706521089,2018-12-11 06:20:48,b'@FinchHonor Hit me closer to the date and I\xe2\x80\x99ll try and get it on the list'
Andrew McMahon,andrewmcmahon,New album Upside Down Flowers ft. Ohio out now: https://t.co/SBojvVZOfF Upcoming tour dates: https://t.co/GPf5mr5ceV,1072375128028311552,2018-12-11 06:18:48,"b'RT @Radio1045: We wanna hear from you... your favorites, NOT so favorites of 2018 &amp; more! Obligatory Year End Awards. Submit your pics and\xe2\x80\xa6'"
Andrew McMahon,andrewmcmahon,New album Upside Down Flowers ft. Ohio out now: https://t.co/SBojvVZOfF Upcoming tour dates: https://t.co/GPf5mr5ceV,1072375051796783107,2018-12-11 06:18:30,b'@AlGrabIt This is amazing!'
Andrew McMahon,andrewmcmahon,New album Upside Down Flowers ft. Ohio out now: https://t.co/SBojvVZOfF Upcoming tour dates: https://t.co/GPf5mr5ceV,1072374843327344640,2018-12-11 06:17:41,b'RT @dmhotsauce: Last Kall! Our 2018 Konstantine Peri-Peri hot sauce made by @Chicagojohnnys and featuring @andrewmcmahon is only available\xe2\x80\xa6'
Andrew McMahon,andrewmcmahon,New album Upside Down Flowers ft. Ohio out now: https://t.co/SBojvVZOfF Upcoming tour dates: https://t.co/GPf5mr5ceV,1072374708115554304,2018-12-11 06:17:08,b'@wankerlust Most of the time'
Andrew McMahon,andrewmcmahon,New album Upside Down Flowers ft. Ohio out now: https://t.co/SBojvVZOfF Upcoming tour dates: https://t.co/GPf5mr5ceV,1072373568808345600,2018-12-11 06:12:37,b'@cchristianaaaa I\xe2\x80\x99ll slot you in for my lunch tour'
Jenna Bilotta,jenna,"I'm just a girl, standing in front a boy, asking him to bring back Google Reader.",1072593760662491138,2018-12-11 20:47:35,b'Tomorrow marks one year @Dropbox. I\xe2\x80\x99m extremely grateful that this company and I chose each other and that I get to\xe2\x80\xa6 https://t.co/y2CzkSMZtd'
Jenna Bilotta,jenna,"I'm just a girl, standing in front a boy, asking him to bring back Google Reader.",1072495100071215107,2018-12-11 14:15:32,"b'RT @zachgrosser: Hey, I made this for you!\n\n(I made it for me. But thought you might like it too)\n\nA 2019 planner for marking holidays, tra\xe2\x80\xa6'"
Jenna Bilotta,jenna,"I'm just a girl, standing in front a boy, asking him to bring back Google Reader.",1072402382414319616,2018-12-11 08:07:06,b'What could possibly go wrong? https://t.co/sRGyireIrp'
Jenna Bilotta,jenna,"I'm just a girl, standing in front a boy, asking him to bring back Google Reader.",1072400189883850752,2018-12-11 07:58:24,b'RT @kaythaya: The Mercator projection vs. the true size of each country. A change in perspective. https://t.co/U83SWlOfsd'
Jenna Bilotta,jenna,"I'm just a girl, standing in front a boy, asking him to bring back Google Reader.",1072399619743801344,2018-12-11 07:56:08,b'RT @justindross: What a smart city with earthquakes would do: Build tall buildings on bedrock(white)\n\nWhat the stupidest city on Earth does\xe2\x80\xa6'
Jenna Bilotta,jenna,"I'm just a girl, standing in front a boy, asking him to bring back Google Reader.",1072175763858882560,2018-12-10 17:06:36,b'\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/UAHALCQNlm'
Jenna Bilotta,jenna,"I'm just a girl, standing in front a boy, asking him to bring back Google Reader.",1072158733025853440,2018-12-10 15:58:56,b'Happy 9th (!) birthday to this bundle of anxiety. \xf0\x9f\x90\xb6\xf0\x9f\x92\x99 https://t.co/EK4uxlvhil'
Jenna Bilotta,jenna,"I'm just a girl, standing in front a boy, asking him to bring back Google Reader.",1071762659073253377,2018-12-09 13:45:04,b'@jesseditson Jesse dibon! \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
Jenna Bilotta,jenna,"I'm just a girl, standing in front a boy, asking him to bring back Google Reader.",1071551273885949954,2018-12-08 23:45:06,b'@rklau @EricaJoy https://t.co/aaOm5wtejf'
Jenna Bilotta,jenna,"I'm just a girl, standing in front a boy, asking him to bring back Google Reader.",1071231902168825856,2018-12-08 02:36:02,b'Good lord. I just love her so much. \xf0\x9f\x98\xad\xf0\x9f\x92\x99\xf0\x9f\x98\x8d https://t.co/znSnOkMV8b'
Todd Zwillich,toddzwillich,Journalist. Definitely send me your theories. tzwillich at gmail,1072691972341678080,2018-12-12 03:17:50,"b""RT @WajahatAli: Gulf Arab monarchies are using racism, bigotry, and fake news to denounce Washington's newest history-making politicians. h\xe2\x80\xa6"""
Todd Zwillich,toddzwillich,Journalist. Definitely send me your theories. tzwillich at gmail,1072366569274126337,2018-12-11 05:44:48,b'When you check your Stef Curry alerts https://t.co/iZ5F5ctLvi'
Todd Zwillich,toddzwillich,Journalist. Definitely send me your theories. tzwillich at gmail,1072338829904879616,2018-12-11 03:54:34,b'And finally the best three ideas https://t.co/PA9n0bFzmH'
Todd Zwillich,toddzwillich,Journalist. Definitely send me your theories. tzwillich at gmail,1072338668885549056,2018-12-11 03:53:56,b'https://t.co/Wv9cuHs1Ex'
Todd Zwillich,toddzwillich,Journalist. Definitely send me your theories. tzwillich at gmail,1072338435887763456,2018-12-11 03:53:00,b'https://t.co/NHzeiRo7aR'
Todd Zwillich,toddzwillich,Journalist. Definitely send me your theories. tzwillich at gmail,1072338244522700800,2018-12-11 03:52:15,b'https://t.co/q80sWQ5JLr'
Todd Zwillich,toddzwillich,Journalist. Definitely send me your theories. tzwillich at gmail,1072338082198904834,2018-12-11 03:51:36,b'https://t.co/Q60zFnaWzS'
Todd Zwillich,toddzwillich,Journalist. Definitely send me your theories. tzwillich at gmail,1072337979346173953,2018-12-11 03:51:12,b'The president needs a chief of staff https://t.co/dRY79Ih4jr'
Todd Zwillich,toddzwillich,Journalist. Definitely send me your theories. tzwillich at gmail,1072337811423023105,2018-12-11 03:50:31,"b'Just now. Hit my tweet button for me, little monster'"
Todd Zwillich,toddzwillich,Journalist. Definitely send me your theories. tzwillich at gmail,1072337678102859776,2018-12-11 03:50:00,b'Literal cat tweet. https://t.co/1d8QCccT5w'
Imran Khan,ImranKhanPTI,Prime Minister of Pakistan,1072031038069706752,2018-12-10 07:31:31,b'\xd9\x85\xd9\x84\xda\xa9 \xda\xaf\xdb\x8c\xd8\xb1 \xd8\xa7\xd9\x86\xd8\xb3\xd8\xaf\xd8\xa7\xd8\xaf \xd9\xbe\xd9\x88\xd9\x84\xdb\x8c\xd9\x88 \xd9\x85\xdb\x81\xd9\x85 \xda\xa9\xdb\x92 \xd8\xa2\xd8\xba\xd8\xa7\xd8\xb2 \xd9\xbe\xd8\xb1 \xd9\x85\xdb\x8c\xda\xba \xd8\xa7\xd9\xbe\xd9\x86\xdb\x8c \xd9\x82\xd9\x88\xd9\x85 \xda\xa9\xdb\x92 \xdb\x81\xd8\xb1 \xd9\x81\xd8\xb1\xd8\xaf \xda\xa9\xd9\x88 \xd8\xaf\xd8\xb9\xd9\x88\xd8\xaa \xd8\xaf\xdb\x8c\xd8\xaa\xd8\xa7 \xdb\x81\xd9\x88\xda\xba \xda\xa9\xdb\x81 \xd8\xa2\xda\xaf\xdb\x92 \xd8\xa8\xda\x91\xda\xbe \xda\xa9\xd8\xb1 \xd8\xb0\xd9\x85\xdb\x81 \xd8\xaf\xd8\xa7\xd8\xb1\xdb\x8c \xd8\xb3\xd9\x86\xd8\xa8\xda\xbe\xd8\xa7\xd9\x84\xdb\x92 \xd8\xa7\xd9\x88\xd8\xb1 \xd9\x88\xd8\xb7\xd9\x86\xe2\x80\xa6 https://t.co/RuCUe1FW22'
Imran Khan,ImranKhanPTI,Prime Minister of Pakistan,1072011613291597824,2018-12-10 06:14:20,"b'As the nationwide campaign against polio begins across Pakistan, I call on the nation to step forward, take respons\xe2\x80\xa6 https://t.co/W31xf0LcYg'"
Imran Khan,ImranKhanPTI,Prime Minister of Pakistan,1071397181788250112,2018-12-08 13:32:48,b'https://t.co/eZVS41wiWN'
Imran Khan,ImranKhanPTI,Prime Minister of Pakistan,1071395894891868161,2018-12-08 13:27:41,b'MashaAllah https://t.co/IBANOUbkha'
Imran Khan,ImranKhanPTI,Prime Minister of Pakistan,1070922639747809280,2018-12-07 06:07:08,b'\xd8\xa2\xd8\xb3\xd9\xb9\xd8\xb1\xdb\x8c\xd9\x84\xd9\x88\xdb\x8c \xda\xa9\xda\xbe\xd9\x84\xd8\xa7\xda\x91\xdb\x8c  \xda\xa9\xd8\xa7 \xd8\xa8\xdb\x8c\xd8\xa7\xd8\xb3\xdb\x8c \xd8\xb3\xd8\xa7\xd9\x84\xdb\x81 \xd8\xb1\xdb\x8c\xda\xa9\xd8\xa7\xd8\xb1\xda\x88 \xd8\xaa\xd9\x88\xda\x91\xd9\x86\xdb\x92 \xd8\xa7\xd9\x88\xd8\xb1 \xd9\x86\xdb\x81\xd8\xa7\xdb\x8c\xd8\xaa \xd8\xaa\xdb\x8c\xd8\xb2\xdb\x8c \xd8\xb3\xdb\x92 \xd9\x85\xd8\xad\xd8\xb6 33 \xd9\x85\xdb\x8c\xda\x86\xd9\x88\xda\xba \xd9\x85\xdb\x8c\xda\xba 200 \xd9\x88\xda\xa9\xd9\xb9\xd9\x88\xda\xba \xda\xa9\xd8\xa7 \xd8\xb3\xd9\x86\xda\xaf \xd9\x85\xdb\x8c\xd9\x84 \xd8\xb9\xd8\xa8\xd9\x88\xd8\xb1 \xda\xa9\xd8\xb1\xd9\x86\xdb\x92 \xd9\xbe\xd8\xb1 \xd9\x85\xdb\x8c\xe2\x80\xa6 https://t.co/YkqeZJMLmU'
Imran Khan,ImranKhanPTI,Prime Minister of Pakistan,1070905963652235264,2018-12-07 05:00:52,b'Congratulations to Yasir Shah who broke an 82 year old record held by an  Australian &amp; became the fastest bowler to\xe2\x80\xa6 https://t.co/j9j0BUGWZr'
Imran Khan,ImranKhanPTI,Prime Minister of Pakistan,1069464053997846528,2018-12-03 05:31:14,"b""On International Day of Persons with Disabilities, I want to reiterate our govt's commitment to transforming the li\xe2\x80\xa6 https://t.co/d9xUSJRidB"""
Imran Khan,ImranKhanPTI,Prime Minister of Pakistan,1068802742733471744,2018-12-01 09:43:25,b'\xd9\x85\xdb\x8c\xda\xba \xd9\x88\xd8\xb2\xdb\x8c\xd8\xb1 \xd8\xaa\xd9\x88\xd8\xa7\xd9\x86\xd8\xa7\xd8\xa6\xdb\x8c \xd8\xa7\xd9\x88\xd8\xb1 \xd8\xa7\xd9\x86\xda\xa9\xdb\x8c \xd9\x88\xd8\xb2\xd8\xa7\xd8\xb1\xd8\xaa \xda\xa9\xd9\x88 \xd9\x85\xd8\xa8\xd8\xa7\xd8\xb1\xda\xa9\xd8\xa8\xd8\xa7\xd8\xaf \xd9\xbe\xdb\x8c\xd8\xb4 \xda\xa9\xd8\xb1\xd8\xaa\xd8\xa7 \xdb\x81\xd9\x88\xda\xba\xdb\x94 \xd8\xa8\xd8\xac\xd9\x84\xdb\x8c \xda\xa9\xdb\x8c \xda\x86\xd9\x88\xd8\xb1\xdb\x8c \xd9\x85\xd9\x84\xda\xa9 \xd9\x85\xdb\x8c\xda\xba \xd9\x84\xd9\x88\xda\x88 \xd8\xb4\xdb\x8c\xda\x88\xd9\x86\xda\xaf \xd8\xa7\xd9\x88\xd8\xb1 \xd9\x85\xdb\x81\xd9\x86\xda\xaf\xd8\xa7\xd8\xa6\xdb\x8c (\xd9\x85\xdb\x81\xd9\x86\xda\xaf\xdb\x8c \xd8\xa8\xd8\xac\xd9\x84\xdb\x8c) \xda\xa9\xe2\x80\xa6 https://t.co/ILpPUOIO9c'
Imran Khan,ImranKhanPTI,Prime Minister of Pakistan,1068802364327501824,2018-12-01 09:41:55,"b'\xd9\x86\xd9\x88\xd8\xa2\xd8\xa8\xd8\xa7\xd8\xaf\xdb\x8c\xd8\xa7\xd8\xaa \xd8\xb3\xdb\x92 \xd9\x85\xd8\xaa\xd8\xa7\xd8\xab\xd8\xb1 (\xd8\xba\xd9\x84\xd8\xa7\xd9\x85\xd8\xa7\xd9\x86\xdb\x81) \xd8\xb0\xdb\x81\xd9\x86\xd9\x88\xda\xba \xda\xa9\xd9\x88 \xd9\x85\xd8\xb1\xd8\xba\xd8\xa8\xd8\xa7\xd9\x86\xdb\x8c \xda\xa9\xdb\x92 \xd8\xb0\xd8\xb1\xdb\x8c\xd8\xb9\xdb\x92 \xd8\xba\xd8\xb1\xd8\xa8\xd8\xaa \xda\xa9\xdb\x92 \xd8\xae\xd8\xa7\xd8\xaa\xd9\x85\xdb\x92 \xda\xa9\xd8\xa7 \xd8\xae\xdb\x8c\xd8\xa7\xd9\x84 \xd9\x85\xd8\xb6\xd8\xad\xda\xa9\xdb\x81 \xd8\xae\xdb\x8c\xd8\xb2 \xd8\xaf\xda\xa9\xda\xbe\xd8\xa7\xd8\xa6\xdb\x8c \xd8\xaf\xdb\x8c\xd8\xaa\xd8\xa7 \xdb\x81\xdb\x92 \xd9\x85\xda\xaf\xd8\xb1 \xd8\xac\xd8\xa8 ""\xda\xaf\xd9\x88\xd8\xb1\xdb\x92""\xe2\x80\xa6 https://t.co/FlPb5mAYUO'"
Imran Khan,ImranKhanPTI,Prime Minister of Pakistan,1068762323790237696,2018-12-01 07:02:49,b'I want to congratulate the Power Minister &amp; his Ministry. One of the reasons for expensive electricity and load she\xe2\x80\xa6 https://t.co/oMv0lQh394'
chris douridas,chrisdouridas,kcrw-fm / eclectic24 / music supervision / @itsaschoolnight LA + NYC,1072536256746348545,2018-12-11 16:59:05,b'epic night. \xe2\x9d\xa4\xef\xb8\x8f https://t.co/V5Nu0ALIA3'
chris douridas,chrisdouridas,kcrw-fm / eclectic24 / music supervision / @itsaschoolnight LA + NYC,1072197742091354112,2018-12-10 18:33:56,"b'RT @ItsASchoolNight: Monday 12/10 \xf0\x9f\x8e\x99: @mykebogan, Local Hero (@andyclockwise), @talos, TeaMarrr (@ImalilTcup) [single release party]. W/ DJ\xe2\x80\xa6'"
chris douridas,chrisdouridas,kcrw-fm / eclectic24 / music supervision / @itsaschoolnight LA + NYC,1071579443167080449,2018-12-09 01:37:02,b'2DayOnTheRadio\n@finneas\n@mmonicamartinn\n@theokatzman\n@otzeki\n@sneaks\n@rosaliavt\n@nardeydey\n@valentina_sings\xe2\x80\xa6 https://t.co/nR7mFY5un5'
chris douridas,chrisdouridas,kcrw-fm / eclectic24 / music supervision / @itsaschoolnight LA + NYC,1071187028836999168,2018-12-07 23:37:44,"b'RT @samsanders: ""I support public radio."" #SeduceMeIn4Words \n\nhttps://t.co/eJ2cJSuao3'"
chris douridas,chrisdouridas,kcrw-fm / eclectic24 / music supervision / @itsaschoolnight LA + NYC,1069688282164776960,2018-12-03 20:22:14,"b""if you haven't already...\n\ncheck out all the @KCRW DJs Best of 2018 selects.\n\nmy picks:\n\n@rosaliavt (pictured)\xe2\x80\xa6 https://t.co/GKKNvmM3OF"""
chris douridas,chrisdouridas,kcrw-fm / eclectic24 / music supervision / @itsaschoolnight LA + NYC,1069660373349937152,2018-12-03 18:31:20,b'2NITE!! @Bardot_Hllywd \n--&gt; @ItsASchoolNight x @AWAL\n7:30p @chrisdouridas DJ set\n8p @KevinOGarrett\n8:45p\xe2\x80\xa6 https://t.co/7zNHAhA7eU'
chris douridas,chrisdouridas,kcrw-fm / eclectic24 / music supervision / @itsaschoolnight LA + NYC,1069637025383374848,2018-12-03 16:58:34,b'RT @NPR: What are your five favorite albums (or EPs) that came out in 2018? Fill out this form and let us know \xf0\x9f\x8e\xb6\xf0\x9f\x8d\xac https://t.co/Oft2WUWWQI'
chris douridas,chrisdouridas,kcrw-fm / eclectic24 / music supervision / @itsaschoolnight LA + NYC,1069060167692472321,2018-12-02 02:46:20,b'RT @acherrymary: Saturday @kcrw giveaway with @chrisdouridas ~ A Thousand Thoughts A Live Documentary with the Kronos Quartet @theatre_aced\xe2\x80\xa6'
chris douridas,chrisdouridas,kcrw-fm / eclectic24 / music supervision / @itsaschoolnight LA + NYC,1069046584401260544,2018-12-02 01:52:22,b'2DayOnTheRadio\n@HiLoJackMusic\n@otzeki\n@sneaks\n@rosaliavt\n@nardeydey\n@sorrybanduk\n@valentina_sings\n@foxwarrenmusic f\xe2\x80\xa6 https://t.co/47xnPWkDBQ'
chris douridas,chrisdouridas,kcrw-fm / eclectic24 / music supervision / @itsaschoolnight LA + NYC,1068693428559536129,2018-12-01 02:29:03,"b""MONDAY it's @ItsASchoolNight x @AWAL\n\n@KevinOGarrett @nvdesmusic @SpencerLudwig @dearmothica @GoldnTheGreat +\xe2\x80\xa6 https://t.co/qRLjFYbaCe"""
Khloé,khloekardashian,Get my official app #unlockmyworld https://t.co/t7gWBbDc6z,1071999656316399616,2018-12-10 05:26:49,b'I love you guys \xe2\x9d\xa4\xef\xb8\x8f https://t.co/S1Oz1HC27A'
Khloé,khloekardashian,Get my official app #unlockmyworld https://t.co/t7gWBbDc6z,1071998357835399169,2018-12-10 05:21:39,"b'RT @dashliebers: #KUWTK is a show that makes you cry, laugh out loud \xe2\x80\x94 sometimes in   the same episode \xe2\x80\x94 and that\xe2\x80\x99s why I love it'"
Khloé,khloekardashian,Get my official app #unlockmyworld https://t.co/t7gWBbDc6z,1071998293897441280,2018-12-10 05:21:24,b'Text right now! #KUWTK https://t.co/7sFOqrppl2'
Khloé,khloekardashian,Get my official app #unlockmyworld https://t.co/t7gWBbDc6z,1071997560045223936,2018-12-10 05:18:29,b'\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f https://t.co/MLDbsXx8BU'
Khloé,khloekardashian,Get my official app #unlockmyworld https://t.co/t7gWBbDc6z,1071996437167169536,2018-12-10 05:14:02,b'RT @fary_sarah: @khloekardashian Yes bring on 2019 for season 16!!!'
Khloé,khloekardashian,Get my official app #unlockmyworld https://t.co/t7gWBbDc6z,1071996395509342209,2018-12-10 05:13:52,b'We\xe2\x80\x99ll be back soon!! https://t.co/NcaU2HkGGt'
Khloé,khloekardashian,Get my official app #unlockmyworld https://t.co/t7gWBbDc6z,1071996039744249856,2018-12-10 05:12:27,b'We sure did! #KUWTK https://t.co/aQzvbU2GHa'
Khloé,khloekardashian,Get my official app #unlockmyworld https://t.co/t7gWBbDc6z,1071995935234748418,2018-12-10 05:12:02,b'God bless you. Thank YOU so much! #KUWTK https://t.co/7Pk9ZkME4S'
Khloé,khloekardashian,Get my official app #unlockmyworld https://t.co/t7gWBbDc6z,1071995859980627968,2018-12-10 05:11:44,b'RT @kyliemoms: This duo. \xf0\x9f\x92\x97 @khloekardashian #KUWTK https://t.co/nCATce9uMP'
Khloé,khloekardashian,Get my official app #unlockmyworld https://t.co/t7gWBbDc6z,1071995678136496128,2018-12-10 05:11:01,b'RT @KUWTK: .@KhloeKardashian spending her first night away from True \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x98\xad #KUWTK https://t.co/v8uKSfl5S5'
DJ SCREAM,DJSCREAM,GOD is GREAT! ( BOOKDJSCREAM@GMAIL.COM ) https://t.co/7j3QWSm2EW IG: DJSCREAM,1072710173146386432,2018-12-12 04:30:09,b'RT @DJSCREAM: Trap Gods.!!! @gucci1017 @DJSCREAM #EvilGenius Out Now! https://t.co/e5l3gF5JbS'
DJ SCREAM,DJSCREAM,GOD is GREAT! ( BOOKDJSCREAM@GMAIL.COM ) https://t.co/7j3QWSm2EW IG: DJSCREAM,1072706011675414528,2018-12-12 04:13:37,b'Trap Gods.!!! @gucci1017 @DJSCREAM #EvilGenius Out Now! https://t.co/e5l3gF5JbS'
DJ SCREAM,DJSCREAM,GOD is GREAT! ( BOOKDJSCREAM@GMAIL.COM ) https://t.co/7j3QWSm2EW IG: DJSCREAM,1072608019698069504,2018-12-11 21:44:14,b'RT @DeKalbSchools: The Cedar Grove Saints steal the game in the last minute! Final score 14-13. Meet your 2018 Class 3A State Champions! ht\xe2\x80\xa6'
DJ SCREAM,DJSCREAM,GOD is GREAT! ( BOOKDJSCREAM@GMAIL.COM ) https://t.co/7j3QWSm2EW IG: DJSCREAM,1072541913419603968,2018-12-11 17:21:33,b'RT @DJSCREAM: Came Thru Drippin \xf0\x9f\x92\xa7\xf0\x9f\x92\xa7\xf0\x9f\x92\xa7 https://t.co/vxaXPeFU7X  \n@benjaminbros1'
DJ SCREAM,DJSCREAM,GOD is GREAT! ( BOOKDJSCREAM@GMAIL.COM ) https://t.co/7j3QWSm2EW IG: DJSCREAM,1072518902926716928,2018-12-11 15:50:07,b'Came Thru Drippin \xf0\x9f\x92\xa7\xf0\x9f\x92\xa7\xf0\x9f\x92\xa7 https://t.co/vxaXPeFU7X  \n@benjaminbros1'
DJ SCREAM,DJSCREAM,GOD is GREAT! ( BOOKDJSCREAM@GMAIL.COM ) https://t.co/7j3QWSm2EW IG: DJSCREAM,1072509484554166272,2018-12-11 15:12:42,b'RT @BodegaTeezy: I\xe2\x80\x99m pushing up on all my people that wants to giveback \xe2\x80\xa2 Season greetings from the Hoodrich Family &amp; @DJSCREAM \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe http\xe2\x80\xa6'
DJ SCREAM,DJSCREAM,GOD is GREAT! ( BOOKDJSCREAM@GMAIL.COM ) https://t.co/7j3QWSm2EW IG: DJSCREAM,1072495829401915392,2018-12-11 14:18:26,"b'RT @hoodrichradio: Watch: @IamJzapal Talks Quitting Dancing to Pursue Music Full Time, Overcoming Hardships, 2019 Goals &amp; More with @DJScre\xe2\x80\xa6'"
DJ SCREAM,DJSCREAM,GOD is GREAT! ( BOOKDJSCREAM@GMAIL.COM ) https://t.co/7j3QWSm2EW IG: DJSCREAM,1072487105094451200,2018-12-11 13:43:46,b'RT @TheSource: Juicy J Secures a Major Bag After Core Hydration Water is Sold for $525 Million https://t.co/TMdmpsmsg6 https://t.co/Z70sdS4\xe2\x80\xa6'
DJ SCREAM,DJSCREAM,GOD is GREAT! ( BOOKDJSCREAM@GMAIL.COM ) https://t.co/7j3QWSm2EW IG: DJSCREAM,1072484160089088002,2018-12-11 13:32:04,"b""RT @wsbtv: Man shot, killed inside club while celebrating family member's birthday https://t.co/fdwKrB9uEL https://t.co/hoOaFkbhmI"""
DJ SCREAM,DJSCREAM,GOD is GREAT! ( BOOKDJSCREAM@GMAIL.COM ) https://t.co/7j3QWSm2EW IG: DJSCREAM,1072472134532894725,2018-12-11 12:44:17,b'Thank GOD for this beautiful Tuesday!!! Make The Most Of It!!'
Sadiq Khan,SadiqKhan,Mayor of London. #TeamKhan,1072599086426136577,2018-12-11 21:08:44,"b'From Hounslow to Hackney, great to welcome so many @MOPACLdn ICV, SNB &amp; community volunteers from across our city t\xe2\x80\xa6 https://t.co/Kw0k2bPghZ'"
Sadiq Khan,SadiqKhan,Mayor of London. #TeamKhan,1072591061636313092,2018-12-11 20:36:51,b'Good to meet @campaignforleo in Dublin on Thursday and make the case that the PM should withdraw Article 50. This i\xe2\x80\xa6 https://t.co/tUuDryL92E'
Sadiq Khan,SadiqKhan,Mayor of London. #TeamKhan,1072563406807449600,2018-12-11 18:46:58,"b""We are in the midst of a climate emergency which poses a threat to our health, our planet &amp; our children's future.\xe2\x80\xa6 https://t.co/lFQq06v7sw"""
